Sample	Type	Genomic Location (hg19)	P-value (ChIPseeqer)	Score (ChIPseeqer)	Peak Width	RefSeq ID	Entrez ID	Gene Symbol	Relative To Gene (prom=-2.0/+1.0kb)	TSS Distance	Closest RefSeq ID	Closest Entrez ID	Closest Gene Symbol	Relative To Closest Gene (prom=-2.0/+1.0kb)	TSS Closest Distance	Closest End RefSeq ID	Closest End Entrez ID	Closest End Gene Symbol	Relative To Closest Gene End (prom=-2.0/+1.0kb)	End Closest Distance	#1 Closest RefSeq ID	#1 Closest Entrez ID	#1 Closest Gene Symbol	#1 TSS Closest Distance	#2 Closest RefSeq ID	#2 Closest Entrez ID	#2 Closest Gene Symbol	#2 TSS Closest Distance	#3 Closest RefSeq ID	#3 Closest Entrez ID	#3 Closest Gene Symbol	#3 TSS Closest Distance	#4 Closest RefSeq ID	#4 Closest Entrez ID	#4 Closest Gene Symbol	#4 TSS Closest Distance	#5 Closest RefSeq ID	#5 Closest Entrez ID	#5 Closest Gene Symbol	#5 TSS Closest Distance	miR Symbol	Relative To miR	miR Start Closest Distance	miR Start Distance	Centromere/Telomere	Simple Tandem Repeats	ENCODE blacklist	Giulia blacklist	TAD domains	Genes in same TAD domain	Gene in TAD	Closest gene in TAD	Overlaps TSS	Peaks per gene	Genomic Location	ENCODE blacklist GRCh38	Peaks Per Gene	Peak Relative To Gene (prom=-2/+1kb)	Peak TSS Distance	Peak Relative To Closest Gene (prom=-2/+1kb)	Peak TSS Closest Distance	Peak Relative To Closest Gene End (prom=-2/+1kb)	Peak End Closest Distance	Peak Relative To miR	Peak miR Start Closest Distance	Peak miR Start Distance
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187457085-187457320	-15.2482	16.6229	236	NM_001706	604	BCL6	intronic	6311	NM_001706	604	BCL6	intronic	6311.0	NR_036497	339929	LPP-AS2	intergenic	414674.0	NM_001706	604.0	BCL6	6311.0	NM_001004312	344892.0	RTP2	-36857.0	NR_034062	100131635.0	LOC100131635	37048.0	NM_001048	6750.0	SST	-69001.0	NM_022147	64108.0	RTP4	371034.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187457437-187457556	-16.8948	17.5808	120	NM_001706	604	BCL6	intronic	6017	NM_001706	604	BCL6	intronic	6017.0	NR_036497	339929	LPP-AS2	intergenic	414380.0	NM_001706	604.0	BCL6	6017.0	NM_001004312	344892.0	RTP2	-37151.0	NR_034062	100131635.0	LOC100131635	37342.0	NM_001048	6750.0	SST	-69295.0	NM_022147	64108.0	RTP4	371328.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187457923-187462730	-109.0702	76.7704	4808	NM_001706	604	BCL6	intronic	3187	NM_001706	604	BCL6	intronic	3187.0	NR_036497	339929	LPP-AS2	intergenic	411550.0	NM_001706	604.0	BCL6	3187.0	NM_001004312	344892.0	RTP2	-39981.0	NR_034062	100131635.0	LOC100131635	40172.0	NM_001048	6750.0	SST	-72125.0	NM_022147	64108.0	RTP4	374158.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187463023-187464315	-84.5632	61.9134	1293	NM_001706	604	BCL6	promoter	-156	NM_001706	604	BCL6	promoter	-156.0	NR_036497	339929	LPP-AS2	intergenic	408207.0	NM_001706	604.0	BCL6	-156.0	NM_001004312	344892.0	RTP2	-43324.0	NR_034062	100131635.0	LOC100131635	43515.0	NM_001048	6750.0	SST	-75468.0	NM_022147	64108.0	RTP4	377501.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
SUDHL4-H3K27ACAM_Lib-1_LE008	ACAM	chr3:187464416-187469073	-135.3294	91.2082	4658						NM_001706	604	BCL6	intergenic	-3231.0	NR_036497	339929	LPP-AS2	intergenic	405132.0	NM_001706	604.0	BCL6	-3231.0	NM_001004312	344892.0	RTP2	-46399.0	NR_034062	100131635.0	LOC100131635	46590.0	NM_001048	6750.0	SST	-78543.0	NM_022147	64108.0	RTP4	380576.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
LY3-H3K27ACAM_Lib-1_LE003	ACAM	chr3:187455676-187464214	-88.6296	67.118	8539	NM_001706	604	BCL6	intronic	3568	NM_001706	604	BCL6	intronic	3568.0	NR_036497	339929	LPP-AS2	intergenic	411931.0	NM_001706	604.0	BCL6	3568.0	NM_001004312	344892.0	RTP2	-39600.0	NR_034062	100131635.0	LOC100131635	39791.0	NM_001048	6750.0	SST	-71744.0	NM_022147	64108.0	RTP4	373777.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	3.0												
LY3-H3K27ACAM_Lib-1_LE003	ACAM	chr3:187464434-187464618	-32.5299	32.85	185	NM_001706	604	BCL6	promoter	-1013	NM_001706	604	BCL6	promoter	-1013.0	NR_036497	339929	LPP-AS2	intergenic	407350.0	NM_001706	604.0	BCL6	-1013.0	NM_001004312	344892.0	RTP2	-44181.0	NR_034062	100131635.0	LOC100131635	44372.0	NM_001048	6750.0	SST	-76325.0	NM_022147	64108.0	RTP4	378358.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		3.0												
LY3-H3K27ACAM_Lib-1_LE003	ACAM	chr3:187464723-187465828	-53.0976	45.638	1106	NM_001706	604	BCL6	promoter	-1762	NM_001706	604	BCL6	promoter	-1762.0	NR_036497	339929	LPP-AS2	intergenic	406601.0	NM_001706	604.0	BCL6	-1762.0	NM_001004312	344892.0	RTP2	-44930.0	NR_034062	100131635.0	LOC100131635	45121.0	NM_001048	6750.0	SST	-77074.0	NM_022147	64108.0	RTP4	379107.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		3.0												
LY3-H3K27ACAM_Lib-1_LE003	ACAM	chr3:187466060-187468315	-52.6607	44.7545	2256						NM_001706	604	BCL6	intergenic	-3674.0	NR_036497	339929	LPP-AS2	intergenic	404689.0	NM_001706	604.0	BCL6	-3674.0	NM_001004312	344892.0	RTP2	-46842.0	NR_034062	100131635.0	LOC100131635	47033.0	NM_001048	6750.0	SST	-78986.0	NM_022147	64108.0	RTP4	381019.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
LY3-H3K27ACAM_Lib-1_LE003	ACAM	chr3:187468459-187469121	-53.0564	45.7499	663						NM_001706	604	BCL6	intergenic	-5277.0	NR_036497	339929	LPP-AS2	intergenic	403086.0	NM_001706	604.0	BCL6	-5277.0	NM_001004312	344892.0	RTP2	-48445.0	NR_034062	100131635.0	LOC100131635	48636.0	NM_001048	6750.0	SST	-80589.0	NM_022147	64108.0	RTP4	382622.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187437797-187437984	-19.5584	21.9395	188	NR_034062	100131635	LOC100131635	intronic	17736	NM_001134738	604	BCL6	intergenic	14805.0	NM_001130845	604	BCL6	intergenic	16395.0	NM_001134738	604.0	BCL6	14805.0	NM_001004312	344892.0	RTP2	-17545.0	NR_034062	100131635.0	LOC100131635	17736.0	NM_001048	6750.0	SST	-49689.0	NM_022147	64108.0	RTP4	351722.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		1.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187452323-187452704	-23.0134	24.3891	382	NM_001134738	604	BCL6	promoter,intronic	182	NM_001134738	604	BCL6	promoter,intronic	182.0	NR_036497	339929	LPP-AS2	intergenic	419363.0	NM_001134738	604.0	BCL6	182.0	NM_001004312	344892.0	RTP2	-32168.0	NR_034062	100131635.0	LOC100131635	32359.0	NM_001048	6750.0	SST	-64312.0	NM_022147	64108.0	RTP4	366345.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187452970-187454323	-26.2193	26.8093	1354	NM_001130845	604	BCL6	promoter,intronic	639	NM_001134738	604	BCL6	promoter	-951.0	NR_036497	339929	LPP-AS2	intergenic	418230.0	NM_001134738	604.0	BCL6	-951.0	NM_001004312	344892.0	RTP2	-33301.0	NR_034062	100131635.0	LOC100131635	33492.0	NM_001048	6750.0	SST	-65445.0	NM_022147	64108.0	RTP4	367478.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187454677-187454924	-18.4349	21.2141	248	NM_001130845	604	BCL6	promoter	-515	NM_001706	604	BCL6	intronic	8713.0	NR_036497	339929	LPP-AS2	intergenic	417076.0	NM_001706	604.0	BCL6	8713.0	NM_001004312	344892.0	RTP2	-34455.0	NR_034062	100131635.0	LOC100131635	34646.0	NM_001048	6750.0	SST	-66599.0	NM_022147	64108.0	RTP4	368632.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187455252-187455404	-20.595	21.9025	153	NM_001130845	604	BCL6	promoter	-1043	NM_001706	604	BCL6	intronic	8185.0	NR_036497	339929	LPP-AS2	intergenic	416548.0	NM_001706	604.0	BCL6	8185.0	NM_001004312	344892.0	RTP2	-34983.0	NR_034062	100131635.0	LOC100131635	35174.0	NM_001048	6750.0	SST	-67127.0	NM_022147	64108.0	RTP4	369160.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187455648-187456703	-34.535	33.0529	1056	NM_001130845	604	BCL6	promoter	-1890	NM_001706	604	BCL6	intronic	7338.0	NR_036497	339929	LPP-AS2	intergenic	415701.0	NM_001706	604.0	BCL6	7338.0	NM_001004312	344892.0	RTP2	-35830.0	NR_034062	100131635.0	LOC100131635	36021.0	NM_001048	6750.0	SST	-67974.0	NM_022147	64108.0	RTP4	370007.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187456867-187461863	-95.869	72.8228	4997	NM_001706	604	BCL6	intronic	4148	NM_001706	604	BCL6	intronic	4148.0	NR_036497	339929	LPP-AS2	intergenic	412511.0	NM_001706	604.0	BCL6	4148.0	NM_001004312	344892.0	RTP2	-39020.0	NR_034062	100131635.0	LOC100131635	39211.0	NM_001048	6750.0	SST	-71164.0	NM_022147	64108.0	RTP4	373197.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187461978-187462081	-17.9773	21.2055	104	NM_001706	604	BCL6	intronic	1484	NM_001706	604	BCL6	intronic	1484.0	NR_036497	339929	LPP-AS2	intergenic	409847.0	NM_001706	604.0	BCL6	1484.0	NM_001004312	344892.0	RTP2	-41684.0	NR_034062	100131635.0	LOC100131635	41875.0	NM_001048	6750.0	SST	-73828.0	NM_022147	64108.0	RTP4	375861.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187462222-187464233	-65.6548	52.6914	2012	NM_001706	604	BCL6	promoter,exonic	286	NM_001706	604	BCL6	promoter,exonic	286.0	NR_036497	339929	LPP-AS2	intergenic	408649.0	NM_001706	604.0	BCL6	286.0	NM_001004312	344892.0	RTP2	-42882.0	NR_034062	100131635.0	LOC100131635	43073.0	NM_001048	6750.0	SST	-75026.0	NM_022147	64108.0	RTP4	377059.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	8.0												
LY18-H3K27ACAM_Lib-1_LE002	ACAM	chr3:187464417-187468985	-101.6195	75.1184	4569						NM_001706	604	BCL6	intergenic	-3188.0	NR_036497	339929	LPP-AS2	intergenic	405175.0	NM_001706	604.0	BCL6	-3188.0	NM_001004312	344892.0	RTP2	-46356.0	NR_034062	100131635.0	LOC100131635	46547.0	NM_001048	6750.0	SST	-78500.0	NM_022147	64108.0	RTP4	380533.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187437773-187438078	-16.5696	18.3145	306	NR_034062	100131635	LOC100131635	intronic	17771	NM_001134738	604	BCL6	intergenic	14770.0	NM_001130845	604	BCL6	intergenic	16360.0	NM_001134738	604.0	BCL6	14770.0	NM_001004312	344892.0	RTP2	-17580.0	NR_034062	100131635.0	LOC100131635	17771.0	NM_001048	6750.0	SST	-49724.0	NM_022147	64108.0	RTP4	351757.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		3.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187438480-187438677	-20.0071	21.8497	198	NR_034062	100131635	LOC100131635	intronic	18424	NM_001134738	604	BCL6	intergenic	14117.0	NM_001130845	604	BCL6	intergenic	15707.0	NM_001134738	604.0	BCL6	14117.0	NM_001004312	344892.0	RTP2	-18233.0	NR_034062	100131635.0	LOC100131635	18424.0	NM_001048	6750.0	SST	-50377.0	NM_022147	64108.0	RTP4	352410.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		3.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187452101-187452358	-18.359	22.1409	258	NM_001134738	604	BCL6	promoter,intronic	466	NM_001134738	604	BCL6	promoter,intronic	466.0	NR_036497	339929	LPP-AS2	intergenic	419647.0	NM_001134738	604.0	BCL6	466.0	NM_001004312	344892.0	RTP2	-31884.0	NR_034062	100131635.0	LOC100131635	32075.0	NM_001048	6750.0	SST	-64028.0	NM_022147	64108.0	RTP4	366061.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187453115-187453504	-20.2352	22.5809	390	NM_001134738	604	BCL6	promoter	-614	NM_001134738	604	BCL6	promoter	-614.0	NR_036497	339929	LPP-AS2	intergenic	418567.0	NM_001134738	604.0	BCL6	-614.0	NM_001004312	344892.0	RTP2	-32964.0	NR_034062	100131635.0	LOC100131635	33155.0	NM_001048	6750.0	SST	-65108.0	NM_022147	64108.0	RTP4	367141.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187453672-187454988	-28.5365	27.8168	1317	NM_001130845	604	BCL6	promoter	-45	NM_001706	604	BCL6	intronic	9183.0	NR_036497	339929	LPP-AS2	intergenic	417546.0	NM_001706	604.0	BCL6	9183.0	NM_001004312	344892.0	RTP2	-33985.0	NR_034062	100131635.0	LOC100131635	34176.0	NM_001048	6750.0	SST	-66129.0	NM_022147	64108.0	RTP4	368162.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187455206-187455456	-36.0277	33.7102	251	NM_001130845	604	BCL6	promoter	-1046	NM_001706	604	BCL6	intronic	8182.0	NR_036497	339929	LPP-AS2	intergenic	416545.0	NM_001706	604.0	BCL6	8182.0	NM_001004312	344892.0	RTP2	-34986.0	NR_034062	100131635.0	LOC100131635	35177.0	NM_001048	6750.0	SST	-67130.0	NM_022147	64108.0	RTP4	369163.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187455627-187462030	-108.3039	77.8371	6404	NM_001706	604	BCL6	intronic	4685	NM_001706	604	BCL6	intronic	4685.0	NR_036497	339929	LPP-AS2	intergenic	413048.0	NM_001706	604.0	BCL6	4685.0	NM_001004312	344892.0	RTP2	-38483.0	NR_034062	100131635.0	LOC100131635	38674.0	NM_001048	6750.0	SST	-70627.0	NM_022147	64108.0	RTP4	372660.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
LY1_H3K27ACAM_EP001	ACAM	chr3:187463216-187469015	-145.1527	98.9551	5800						NM_001706	604	BCL6	intergenic	-2602.0	NR_036497	339929	LPP-AS2	intergenic	405761.0	NM_001706	604.0	BCL6	-2602.0	NM_001004312	344892.0	RTP2	-45770.0	NR_034062	100131635.0	LOC100131635	45961.0	NM_001048	6750.0	SST	-77914.0	NM_022147	64108.0	RTP4	379947.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0	BCL6	0.0												
LY7-H3K27ACDiag_Lib-2_LE013	Diag	chr3:187455727-187464293	-97.0128	71.3356	8567	NM_001706	604	BCL6	intronic	3503	NM_001706	604	BCL6	intronic	3503.0	NR_036497	339929	LPP-AS2	intergenic	411866.0	NM_001706	604.0	BCL6	3503.0	NM_001004312	344892.0	RTP2	-39665.0	NR_034062	100131635.0	LOC100131635	39856.0	NM_001048	6750.0	SST	-71809.0	NM_022147	64108.0	RTP4	373842.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	1.0												
LY7-H3K27ACDiag_Lib-2_LE013	Diag	chr3:187464423-187469099	-109.041	78.5055	4677						NM_001706	604	BCL6	intergenic	-3248.0	NR_036497	339929	LPP-AS2	intergenic	405115.0	NM_001706	604.0	BCL6	-3248.0	NM_001004312	344892.0	RTP2	-46416.0	NR_034062	100131635.0	LOC100131635	46607.0	NM_001048	6750.0	SST	-78560.0	NM_022147	64108.0	RTP4	380593.0						tandem_repeat			chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	0.0	1.0		0.0												
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187452466-187452719	-16.6224	22.3925	254	NM_001134738	604	BCL6	promoter,intronic	103	NM_001134738	604	BCL6	promoter,intronic	103.0	NR_036497	339929	LPP-AS2	intergenic	419284.0	NM_001134738	604.0	BCL6	103.0	NM_001004312	344892.0	RTP2	-32247.0	NR_034062	100131635.0	LOC100131635	32438.0	NM_001048	6750.0	SST	-64391.0	NM_022147	64108.0	RTP4	366424.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187453696-187454317	-21.3661	23.4117	622	NM_001130845	604	BCL6	promoter,exonic	279	NM_001134738	604	BCL6	promoter	-1311.0	NR_036497	339929	LPP-AS2	intergenic	417870.0	NM_001134738	604.0	BCL6	-1311.0	NM_001004312	344892.0	RTP2	-33661.0	NR_034062	100131635.0	LOC100131635	33852.0	NM_001048	6750.0	SST	-65805.0	NM_022147	64108.0	RTP4	367838.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0	BCL6	5.0												
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187454686-187454917	-18.6158	21.1321	232	NM_001130845	604	BCL6	promoter	-516	NM_001706	604	BCL6	intronic	8712.0	NR_036497	339929	LPP-AS2	intergenic	417075.0	NM_001706	604.0	BCL6	8712.0	NM_001004312	344892.0	RTP2	-34456.0	NR_034062	100131635.0	LOC100131635	34647.0	NM_001048	6750.0	SST	-66600.0	NM_022147	64108.0	RTP4	368633.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
U2932-H3K27ACAM_Lib-5_LE047	ACAM	chr3:187455226-187455421	-24.2168	24.6453	196	NM_001130845	604	BCL6	promoter	-1038	NM_001706	604	BCL6	intronic	8190.0	NR_036497	339929	LPP-AS2	intergenic	416553.0	NM_001706	604.0	BCL6	8190.0	NM_001004312	344892.0	RTP2	-34978.0	NR_034062	100131635.0	LOC100131635	35169.0	NM_001048	6750.0	SST	-67122.0	NM_022147	64108.0	RTP4	369155.0									chr3:187400001-188640000	AC063932.1;BCL6;BCL6-AS1;FLJ42393;LINC01991;LPP;LPP-AS1;LPP-AS2;MIR28;RP11-132N15.1;RP11-132N15.2;RP11-211G3.3;RP11-30O15.1;RP11-430L16.1;RP11-44H4.1;RTP2	1.0	1.0		5.0												
